article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,image_path,price,popularity_score
0816759021,0816759,Fav polo solid,257,Polo shirt,Garment Upper body,1010016,Solid,22,Yellow,4,Dark,8,Yellow,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,"Polo shirt in cotton piqué with a ribbed collar, button placket, short sleeves with ribbed trims, and slits in the sides.",images/081/0816759021.jpg,0.01682512,0.34529694
0685712004,0685712,HUNTER vest,261,Outdoor Waistcoat,Garment Upper body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,8812,Young Girl Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded gilet with imitation leather details, a stand-up collar and detachable hood. Zip down the front with a chin guard, and side pockets with a press-stud. Lined.",images/068/0685712004.jpg,0.03253955,0.28246557
0565292020,0565292,Jeff o/d pullon,274,Shorts,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Shorts in a cotton weave with an elasticated drawstring waist, fake fly, side pockets and welt back pockets.",images/056/0565292020.jpg,0.01482479,0.61194683
0629909001,0629909,OL CARA Mini-Wedge,95,Wedge,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Mules with a wide foot strap in plastic. Imitation leather insoles and rubber soles. Covered heels approx. 6.5 cm.,images/062/0629909001.jpg,0.02081660,0.40623861
0742258003,0742258,TRUXTON HOOD,252,Sweater,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"Top in sweatshirt fabric with a jersey-lined, drawstring hood with a wrapover front. Dropped shoulders, long sleeves, pockets in the side seams and ribbing at the cuffs and hem. Soft brushed inside.",images/074/0742258003.jpg,0.02701166,0.56814202
0755264003,0755264,Moni Strap Top,253,Vest top,Garment Upper body,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"V-neck top in viscose satin with narrow adjustable shoulder straps, a lace trim at the top and lace sections at the front.",images/075/0755264003.jpg,0.04005252,0.63694494
0349301048,0349301,GLASSIG ESPADRILLE,86,Ballerinas,Shoes,1010016,Solid,33,Dark Orange,5,Bright,3,Orange,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Espadrilles in cotton with a braided jute trim around the soles and concealed elastic at the back of the heels. Fabric linings and insoles and patterned soles.,images/034/0349301048.jpg,0.01352662,0.52157483
0559061002,0559061,Cherrie top,258,Blouse,Garment Upper body,1010016,Solid,40,Other Red,5,Bright,18,Red,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,Sleeveless blouse in crinkled viscose with an opening and button at the back of the neck and frills at the sides. Lace-trimmed gathered seam at the top and an asymmetric hem.,images/055/0559061002.jpg,0.01213501,0.37455756
0669874002,0669874,Sasha lace off shoulder,252,Sweater,Garment Upper body,1010021,Lace,11,Off White,1,Dusty Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fitted, off-the shoulder top in a fine rib knit with a wide lace trim at the top and long sleeves.",images/066/0669874002.jpg,0.01222983,0.69326746
0663323002,0663323,Watch paul plastic,85,Watch,Accessories,1010016,Solid,90,Other Green,5,Bright,19,Green,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Plastic watch with an adjustable strap and metal buckle. Width of strap approx. 2 cm, total length 24 cm. Diameter of watch 3 cm.",images/066/0663323002.jpg,0.02030817,0.27365085
0646015005,0646015,DREW set AOP,270,Garment Set,Garment Full body,1010001,All over pattern,33,Dark Orange,4,Dark,11,Beige,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Two-piece set with a top and pair of leggings in soft, organic cotton jersey. Top with a press-stud on one shoulder, long raglan sleeves and overlocked edges at the cuffs and hem. Leggings with soft elastication at the waist, and overlocked edges at the hems.",images/064/0646015005.jpg,0.02245049,0.40345048
0881863004,0881863,Wing Sling back,86,Ballerinas,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Slingbacks in imitation suede with pointed toes, satin linings and imitation leather insoles.",images/088/0881863004.jpg,0.02439394,0.64288126
0835166001,0835166,Flirty skogs necklace,77,Necklace,Accessories,1010016,Solid,31,Light Orange,7,Medium,3,Orange,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,One thin metal chain necklace with a round pendant and one necklace decorated with semi-precious stones and plastic beads. Adjustable length 54–61 cm and 42–50 cm.,images/083/0835166001.jpg,0.01572345,0.52813742
0635440002,0635440,TYRA soft shoes,89,Other shoe,Shoes,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Soft shoes in organic cotton with lacing at the front. Cotton jersey linings and soft soles with anti-slip protectors.,images/063/0635440002.jpg,0.02115472,0.48118634
0622220011,0622220,Gus sneaker,94,Sneakers,Shoes,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Cotton canvas shoes with lacing at the front, rubber toe caps, canvas insoles and rubber soles.",images/062/0622220011.jpg,0.03306121,0.32425695
0861547001,0861547,Lenora PQ ballerina,86,Ballerinas,Shoes,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ballet pumps in soft leather with blunt toes. Leather insoles.,images/086/0861547001.jpg,0.05845717,0.61237121
0578311003,0578311,OL KATE PQ ballerina,86,Ballerinas,Shoes,1010016,Solid,52,Pink,7,Medium,4,Pink,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,,images/057/0578311003.jpg,0.04434746,0.40895789
0679175001,0679175,Sophia PJ,297,Pyjama set,Nightwear,1010017,Stripe,51,Light Pink,3,Light,4,Pink,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas with a T-shirt and bottoms in soft cotton jersey. Patterned T-shirt with a print motif. Bottoms with an elasticated waist and ribbed hems.,images/067/0679175001.jpg,0.01416384,0.36695971
0855080002,0855080,Frida push up seamless,-1,Unknown,Unknown,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",images/085/0855080002.jpg,0.02436314,0.83605533
0805308004,0805308,Glossy Sandal,91,Sandals,Shoes,1010016,Solid,82,Turquoise,2,Medium Dusty,7,Turquoise,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slides in imitation leather with twisted straps at the front. Imitation leather linings and insoles.,images/080/0805308004.jpg,0.01512608,0.76386617
0293433055,0293433,Basic 2pk tights SG,304,Underwear Tights,Socks & Tights,1010016,Solid,92,Green,1,Dusty Light,19,Green,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist.",images/029/0293433055.jpg,0.01693220,0.07633298
0605230010,0605230,Tyga heel,90,Pumps,Shoes,1010016,Solid,10,White,3,Light,9,White,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Sandals with a zip at the back and strap around the ankle. Imitation suede insoles and rubber soles. Covered block heels approx. 8.5 cm.,images/060/0605230010.jpg,0.03314480,0.52443538
0845189004,0845189,2P SS PJ Zip,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,52,Pink,2,Medium Dusty,4,Pink,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","Two pairs of all-in-one pyjamas in soft, organic cotton jersey with short sleeves and short legs. Ribbing around the neckline and a concealed zip down the front that continues down one leg and has a chin guard at the top. One patterned pair.",images/084/0845189004.jpg,0.02499031,0.22899893
0852678003,0852678,5p Mesh Invisible Basic,-1,Unknown,Unknown,1010016,Solid,10,White,3,Light,9,White,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,No-show trainer socks in mesh with a silicone trim on the inside of the heels to hold them in place.,images/085/0852678003.jpg,0.01638105,0.63174120
0662961003,0662961,MARMITE,253,Vest top,Garment Upper body,1010005,Colour blocking,93,Dark Green,4,Dark,19,Green,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,Vest top in soft cotton jersey.,images/066/0662961003.jpg,0.00845763,0.07633298
0856992002,0856992,Rome elastic,67,Belt,Accessories,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Wide elastic waist belt with a large metal buckle and hook-and-eye fastening. Width 5.5 cm.,images/085/0856992002.jpg,0.01899639,0.59246230
0523936049,0523936,JAKE WOVEN TRS,296,Pyjama bottom,Nightwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,9989,Loungewear,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear",Pyjama bottoms in a cotton weave with an elasticated drawstring waist and side pockets.,images/052/0523936049.jpg,0.02540678,0.15266595
0786250002,0786250,FRIDA romper,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"All-in-one suit in soft velour made from an organic cotton blend. Press-studs down the front and along the legs, long sleeves with frill trims over the shoulders, and full feet.",images/078/0786250002.jpg,0.01955874,0.37455756
0889885001,0889885,Simone Sling back,86,Ballerinas,Shoes,1010016,Solid,23,Dark Yellow,2,Medium Dusty,8,Yellow,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Slingbacks in crocodile-patterned imitation leather with square toes, an adjustable heel strap and metal buckle at one side. Imitation leather linings and insoles.",images/088/0889885001.jpg,0.02911518,0.41920949
0638048001,0638048,Chili blazer,264,Blazer,Garment Upper body,1010016,Solid,01,Other,6,Undefined,14,undefined,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Jacket in soft twill made from a Tencel™ lyocell blend with notch lapels and concealed fasteners at the front. Chest pocket, concealed pockets in the side seams and a seam at the waist with a detachable tie belt. Dropped shoulders, long sleeves and a straight-cut hem with a single back vent. Lined at the top.",images/063/0638048001.jpg,0.05341521,0.66063412
0697813003,0697813,HAPPY TEE TP,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"T-shirt in soft, printed cotton jersey with a ribbed neckline.",images/069/0697813003.jpg,0.00800724,0.57126193
0853510001,0853510,Lindsey espadrille,94,Sneakers,Shoes,1010016,Solid,04,Bronze/Copper,2,Medium Dusty,15,Metal,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Trainers with lacing at the front and platform soles covered in braided jute. Canvas insoles and fluted soles. Platform approx. 4 cm.,images/085/0853510001.jpg,0.04200026,0.53603823
0750528014,0750528,MALAGA 5p leggings (TVP),273,Leggings/Tights,Garment Lower body,1010012,Mixed solid/pattern,22,Yellow,2,Medium Dusty,8,Yellow,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Leggings in soft organic cotton jersey with an elasticated waist.,images/075/0750528014.jpg,0.04513559,0.19731788
0731743003,0731743,Ocasio flip flop,88,Flip flop,Shoes,1010016,Solid,32,Orange,1,Dusty Light,3,Orange,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Flip-flops with plastic straps and fluted ethylene-vinyl acetate (EVA) soles.,images/073/0731743003.jpg,0.00794032,0.72696182
0711235011,0711235,2P LS PJ with zip,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,7,Turquoise,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft organic cotton jersey with a zip down the front that continues down one leg and has a chin guard at the top. Ribbing around the neckline, cuffs and hem.",images/071/0711235011.jpg,0.02879661,0.17723968
0748749005,0748749,Ting animal,93,Slippers,Shoes,1010002,Application/3D,33,Dark Orange,2,Medium Dusty,3,Orange,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Soft slippers with embroidery and appliqués. High shaft with a hook and loop fastening at the back. Faux shearling linings and insoles and soft soles with anti-slip protectors.,images/074/0748749005.jpg,0.01534835,0.40345048
0527285001,0527285,Bodil velour shorts,274,Shorts,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Shorts in velvet containing glittery threads. Adjustable elasticated waist, concealed zip at the back, sewn-in bow at the waist and side pockets.",images/052/0527285001.jpg,0.01828814,0.12098490
0581275005,0581275,Polly sandal,91,Sandals,Shoes,1010016,Solid,43,Dark Red,4,Dark,18,Red,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slides with thermoplastic rubber (TPR) soles.,images/058/0581275005.jpg,0.01402066,0.45970525
0760931003,0760931,PQ Vivi scarf,80,Scarf,Accessories,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Scarf in a soft, airy weave containing some wool with fringing along the short sides.",images/076/0760931003.jpg,0.06407465,0.50149663
0449099043,0449099,HAL SHORTS,274,Shorts,Garment Lower body,1010010,Melange,63,Dark Purple,4,Dark,6,Lilac Purple,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Knee-length sports shorts in fast-drying functional fabric with elastication and a concealed drawstring at the waist and a key pocket in the waistband. Unlined. Regular fit.,images/044/0449099043.jpg,0.01015254,0.12098490
0800691002,0800691,Claudine rib,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted T-shirt in stretch, ribbed organic cotton jersey.",images/080/0800691002.jpg,0.01133632,0.78910144
0567977003,0567977,H-string mini jersey basic,73,Hair string,Accessories,1010016,Solid,61,Light Purple,3,Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Hair elastics without metal clips.,images/056/0567977003.jpg,0.00240436,0.22899893
0920592001,0920592,TC - SHOE SHAME REMEMBER WHITE,491,Stain remover spray,Garment and Shoe care,1010016,Solid,10,White,3,Light,9,White,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"A covering colour to keep your trainers sparklingly white and fresh. Protects against UV-related discolouration. Bottle with a practical sponge applicator for ease of application. 100 ml. Instructions: First, clean your trainers. Then shake the bottle before use and apply to a dry surface. Air-dry. For leather trainers, you can polish to a fine shine.",images/092/0920592001.jpg,0.01601326,0.34998383
0720071001,0720071,JAVA cropped trs,276,Outdoor trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"3/4-length outdoor trousers in stretch, partially water-repellent fabric. Elasticated waist, zip fly and press-stud, a leg pocket with a taped zip, front pockets and seams on the legs.",images/072/0720071001.jpg,0.04987264,0.62248153
0612778005,0612778,BABETTE sports bra,306,Bra,Underwear,1010016,Solid,50,Other Pink,5,Bright,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports bra in fast-drying functional fabric with a racer back in ventilating mesh and a wide elasticated hem. Light support.,images/061/0612778005.jpg,0.01166667,0.28246557
0296366034,0296366,Flirty Fiffi flower headband,74,Hair/alice band,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband with leaf and flower appliqués.,images/029/0296366034.jpg,0.00826102,0.30533190
0732060004,0732060,Bag Buster Bum Bag,66,Bag,Accessories,1010010,Melange,19,Greenish Khaki,4,Dark,20,Khaki green,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in woven fabric with a large zipped compartment with a carabiner hook and woven handle on the front. Zipped compartment at the back, an inner compartment and an adjustable waist belt with a plastic snap lock. Lined. Size 5x18x32 cm.",images/073/0732060004.jpg,0.02807178,0.39153344
